num_rows;id;name;host_id;host_name;neighbourhood;room_type;price;minimum_nights;number_of_reviews;last_review;reviews_per_month;calculated_host_listings_count;availability_365;number_of_reviews_ltm
18544;40443727;A World Aparts - 55 Palermo;19178087;R & B;I Centro Storico;Entire home/apt;104;1.0;12;08/09/2021;0.50;22.0;336.0;7
18546;40449344;Lovely apartment with views of Rome;312913037;Ercole;I Centro Storico;Entire home/apt;101;1.0;18;14/11/2021;0.74;1.0;317.0;13
18547;40457194;MyapArtsuite Trastevere Appartamento 2 camere;187845288;MyApARTsuite;XII Monte Verde;Entire home/apt;167;1.0;1;01/02/2020;0.04;11.0;349.0;0
18549;40459112;Tucked away and quiet by Piazza Navona - A/C, Elevator;7473669;Sara;I Centro Storico;Entire home/apt;116;3.0;21;05/12/2021;0.90;12.0;319.0;17
18550;40460175;PIAZZA NAVONA - DELUXE APARTMENT MONTEVECCHIO;313036524;Danilo;I Centro Storico;Entire home/apt;70;1.0;76;28/11/2021;3.20;1.0;153.0;44
18552;40460301;Saint Caterina House - Campo de' Fiori;162347026;Alessandra;I Centro Storico;Entire home/apt;63;1.0;21;29/10/2021;0.89;20.0;349.0;12
18553;40460602;Modern, Spacious and Bright Central Apartment Rome;313045123;Giovanni;VIII Appia Antica;Entire home/apt;83;3.0;2;25/07/2021;0.39;1.0;216.0;2
18554;40461593;SANTAGNESE 1  stanza privata in app.to nuovo, WIFI;11689191;Cris & Faby;II Parioli/Nomentano;Private room;50;1.0;1;05/07/2021;0.19;5.0;332.0;1
18555;40462483;Monti Loft;21277598;Burghesius;I Centro Storico;Entire home/apt;236;4.0;10;24/11/2021;0.42;6.0;104.0;8
18557;40463180;Enchanting Studio in the heart of Trastevere;13766340;Andreas;I Centro Storico;Entire home/apt;75;3.0;53;27/11/2021;2.16;34.0;70.0;29
18558;40464249;Loft XVII Secolo Restaurato a Fontana di Trevi;207133;Dunia;I Centro Storico;Entire home/apt;81;3.0;30;05/12/2021;1.32;6.0;345.0;17
18560;40464998;ROMA CARINA 2;34448167;Gao;I Centro Storico;Private room;49;1.0;5;05/09/2021;0.22;5.0;362.0;2
18561;40465339;ROMA CARINA 3;34448167;Gao;I Centro Storico;Private room;49;1.0;4;07/11/2021;0.18;5.0;359.0;3
18562;40465541;ROMA CARINA 5;34448167;Gao;I Centro Storico;Private room;49;1.0;1;04/10/2021;0.45;5.0;361.0;1
18563;40465825;ROMA CARINA 8;34448167;Gao;I Centro Storico;Private room;45;1.0;3;05/03/2020;0.14;5.0;130.0;0
18564;40466040;Colosseum;7455029;Massimo And Alessandra;I Centro Storico;Entire home/apt;110;30.0;3;23/08/2021;0.76;2.0;145.0;3
18565;40466179;Milus Auditorium next-to  StadiOlimpico FLAMINIO M;313091588;Milus;II Parioli/Nomentano;Entire home/apt;58;1.0;6;23/06/2021;0.25;1.0;0.0;4
18566;40467256;SPACIOUS LOFT close to Termini station#20;20968125;Patrizio;I Centro Storico;Entire home/apt;61;1.0;18;25/10/2021;0.74;20.0;214.0;9
18567;40470027;Your House in the hearth of Rome;10313422;Ingrid;I Centro Storico;Entire home/apt;77;1.0;50;07/12/2021;2.11;1.0;315.0;29
18570;40480359;Via Flaminia Private Apartment;313330436;Liliana;II Parioli/Nomentano;Entire home/apt;140;3.0;1;29/02/2020;0.05;1.0;0.0;0
18571;40481242;Spacious private room with PRIVATE BATH!!!#19;20968125;Patrizio;I Centro Storico;Private room;34;1.0;7;21/09/2021;0.29;20.0;264.0;2
18572;40482114;Beautiful apartment near the Borghese Gallery;2435691;Francesca;II Parioli/Nomentano;Entire home/apt;385;3.0;2;01/11/2021;0.08;16.0;232.0;1
18573;40483554;B&B Nonna Marcella 3: un sorriso comodo comodo.;137074503;Cristiana;II Parioli/Nomentano;Private room;63;1.0;3;25/09/2021;0.13;4.0;150.0;2
18574;40485370;Domus Luxury Colosseum;103546887;Erika;I Centro Storico;Entire home/apt;89;2.0;92;14/11/2021;3.89;2.0;113.0;57
18575;40485465;Casa Caudì 3 - DESIGN APT & TERRACE BY ROMAN WALLS;1646146;Alessandro;I Centro Storico;Entire home/apt;115;1.0;4;29/05/2020;0.17;6.0;192.0;0
18576;40490119;Okiamaiko;43686849;Marianna;IV Tiburtina;Entire home/apt;80;3.0;1;01/11/2021;0.77;2.0;177.0;1
18577;40490858;Okiamaiko Room;43686849;Marianna;IV Tiburtina;Private room;60;3.0;2;10/03/2020;0.09;2.0;177.0;0
18578;40495299;Cavour attic with terrace;316068;Federico;I Centro Storico;Entire home/apt;105;3.0;23;14/11/2021;0.98;42.0;244.0;18
18579;40495634;Navona Sweet Apartment;296234794;Vanessa;I Centro Storico;Entire home/apt;75;1.0;26;09/11/2021;1.11;3.0;144.0;19
18580;40496887;Piazza Navona Elegant 2bd;313510296;Paolo;I Centro Storico;Entire home/apt;269;3.0;7;10/09/2021;0.30;1.0;264.0;1
18581;40497095;Ecce Roma, tutti i comfort nel cuore di Roma;313512828;Valter;I Centro Storico;Entire home/apt;70;2.0;8;06/03/2020;0.33;1.0;35.0;0
18582;40498109;B&B Nonna Marcella M;137074503;Cristiana;II Parioli/Nomentano;Private room;63;1.0;1;24/07/2021;0.22;4.0;144.0;1
18583;40502169;Chic 'n Charme Trastevere Terrace;313558612;Roberta;XI Arvalia/Portuense;Entire home/apt;139;1.0;6;01/09/2021;0.26;1.0;337.0;2
18584;40503075;Volsci 53 - Grazioso monolocale vicino  Termini;313554096;Rosanna;II Parioli/Nomentano;Entire home/apt;52;3.0;6;16/11/2021;3.00;1.0;38.0;6
18585;40504741;Bright flat at 10 minutes from Vatican Museum;28731533;Alessandra;I Centro Storico;Entire home/apt;60;2.0;3;21/08/2021;0.12;1.0;66.0;2
18586;40504801;Bluewhale Roma;198360908;Sabbi;I Centro Storico;Private room;26;1.0;2;09/03/2020;0.09;1.0;0.0;0
18590;40519220;BDC - Trastevere Apartment;386205844;Maria Antonietta;I Centro Storico;Entire home/apt;161;300.0;37;29/11/2021;1.54;7.0;268.0;25
18592;40520352;SUITE ITALY;313712849;Anna Maria;I Centro Storico;Entire home/apt;174;2.0;27;23/11/2021;1.70;1.0;291.0;24
18595;40523367;iFlat | Casa di Clementina;23532561;IFlat;XII Monte Verde;Entire home/apt;61;2.0;6;22/11/2021;0.26;175.0;187.0;3
18597;40524812;Gallery Spanish Steps Apartment;14129361;Elena;I Centro Storico;Entire home/apt;110;2.0;5;26/08/2021;0.36;2.0;57.0;4
18599;40525051;Rent in Rome Trevi Fountain;784384;Rent In Rome;I Centro Storico;Entire home/apt;95;2.0;2;25/02/2020;0.09;16.0;268.0;0
18600;40525061;iFlat | Aventino Perfect Suite;23532561;IFlat;I Centro Storico;Entire home/apt;55;2.0;5;17/09/2021;0.21;175.0;0.0;3
18601;40525897;Bright & Cozy Loft in the heart of Trastevere;13766340;Andreas;I Centro Storico;Entire home/apt;61;3.0;37;05/12/2021;1.55;34.0;71.0;22
18606;40531040;Mini mini appartamento;246802603;Renata;XV Cassia/Flaminia;Entire home/apt;35;3.0;11;10/11/2021;0.92;3.0;363.0;11
18607;40531395;Elena Al Colosseo special Monthly rent Colosseum;49237938;Martina;I Centro Storico;Entire home/apt;150;2.0;5;13/02/2020;0.21;1.0;99.0;0
18609;40532635;BDC - Termini Sunset Apartment;245982091;Claudia;I Centro Storico;Entire home/apt;73;2.0;52;28/11/2021;2.15;5.0;355.0;22
18610;40537186;Sonder | Spacious 4BR at Palazzo Cenci;224869116;Sonder (Rome);I Centro Storico;Entire home/apt;133;2.0;24;20/09/2021;1.01;60.0;10.0;9
18613;40548154;B&B da Claudia a Monteverde - Camera del Mandala;313141650;Claudia;XII Monte Verde;Private room;36;1.0;2;04/09/2021;0.08;3.0;44.0;1
18614;40548205;Magenta Deluxe Fienaroli 1;220222910;Trastevere;I Centro Storico;Entire home/apt;79;1.0;46;11/11/2021;1.88;8.0;203.0;20
18615;40548463;B&B da Claudia a Monteverde Room Carezza del Vento;313141650;Claudia;XII Monte Verde;Private room;36;1.0;5;08/11/2021;0.21;3.0;42.0;1
18616;40548978;Magenta Deluxe Fienaroli 2;220222910;Trastevere;I Centro Storico;Entire home/apt;75;1.0;25;06/09/2021;1.04;8.0;167.0;11
18617;40549925;Mizar-Strepitoso appartamento appena ristrutturato;314125802;Nadia;I Centro Storico;Entire home/apt;48;2.0;141;05/12/2021;5.93;2.0;147.0;75
18618;40550578;FRESH HOUSE MONTI;28700626;Riccardo;I Centro Storico;Entire home/apt;96;1.0;31;21/11/2021;1.32;7.0;110.0;16
18623;40551562;Charming double room with private bathroom;784384;Rent In Rome;I Centro Storico;Private room;85;1.0;1;20/11/2021;1;16.0;350.0;1
18624;40552538;Suite with Jacuzzi at the Spanish Steps;784384;Rent In Rome;I Centro Storico;Private room;110;1.0;8;19/09/2021;0.37;16.0;262.0;3
18625;40552976;Grand Master - Suite room at the Spanish Steps;784384;Rent In Rome;I Centro Storico;Private room;138;1.0;23;13/08/2021;1.39;16.0;345.0;9
18628;40555718;The Brunetti - Luxury Serviced 3Bd 3Ba Apartment;8953681;EasyDomus;I Centro Storico;Entire home/apt;164;1.0;11;06/12/2021;0.45;14.0;320.0;7
18632;40558300;AR ROOMS ROME - Grey tripla comfort;23152582;Francesco;II Parioli/Nomentano;Private room;69;1.0;3;18/08/2021;0.13;10.0;28.0;1
18633;40560388;Standard Room - Stefano House Roma;314212140;Stefano House;I Centro Storico;Private room;85;2.0;1;26/09/2021;0.40;6.0;351.0;1
18637;40575275;Bluewhale Roma 1;314412620;Sabbi;I Centro Storico;Private room;29;1.0;29;26/11/2021;1.21;2.0;347.0;16
18638;40575613;NEW Rustic Italian Flat_Navona Square;314413702;Angela;I Centro Storico;Entire home/apt;175;2.0;1;15/02/2020;0.05;1.0;362.0;0
18639;40576517;Honey Home: Rome Sun & Beaches;314420546;Debora;X Ostia/Acilia;Entire home/apt;60;4.0;1;01/01/2020;0.04;1.0;0.0;0
18642;40579466;Cozy apartment in the heart of Rome.;169305210;Andrea;I Centro Storico;Entire home/apt;63;2.0;42;18/11/2021;1.78;1.0;96.0;24
18643;40579477;Magenta Deluxe Del Grande;220222910;Trastevere;I Centro Storico;Entire home/apt;50;1.0;14;17/08/2021;0.59;8.0;176.0;9
18644;40582087;Martino Delightful Apartment;314453451;Francesco;XIII Aurelia;Entire home/apt;60;1.0;16;06/11/2021;0.95;1.0;336.0;12
18645;40582107;CAMPO dè FIORI dalle Finestre;9208583;Maurizio;I Centro Storico;Entire home/apt;220;3.0;14;13/11/2021;0.59;3.0;271.0;13
18646;40582191;Suite San Giovanni;314106059;Daniele;VII San Giovanni/Cinecittà;Entire home/apt;40;3.0;2;11/07/2020;0.08;1.0;0.0;0
18647;40582429;Vega~Superlativo appartamento appena ristrutturato;314125802;Nadia;I Centro Storico;Entire home/apt;54;2.0;134;28/11/2021;5.65;2.0;134.0;71
18648;40582441;Baol, delizioso Loft nel centro di Roma;10519389;Pierluigi;I Centro Storico;Entire home/apt;61;2.0;5;29/11/2021;0.22;1.0;101.0;2
18649;40584194;STEFY ROME APARTMENT;314466978;Stefania;XIII Aurelia;Entire home/apt;112;2.0;2;04/09/2021;0.08;1.0;4.0;1
18650;40584991;Baldassini - Room 5;245552454;Juno Pantheon&;I Centro Storico;Private room;94;1.0;4;24/10/2021;1.76;7.0;7.0;4
18652;40587370;BDC - Termini Sunrise Apartment;156043139;Vito;I Centro Storico;Entire home/apt;85;2.0;58;14/11/2021;2.38;3.0;350.0;25
18653;40587916;Small Suite via dei Prefetti;314497484;Vincenzo;I Centro Storico;Entire home/apt;120;2.0;23;05/12/2021;1.02;1.0;262.0;18
18654;40593075;Stunning view! Cozy & bright room!4 mins to Metro;20968125;Patrizio;I Centro Storico;Private room;50;1.0;14;10/03/2020;0.58;20.0;284.0;0
18655;40593380;STUNNING view !! Bright & cozy room 4min @metro;20968125;Patrizio;I Centro Storico;Private room;56;1.0;22;15/03/2020;0.91;20.0;333.0;0
18656;40598205;Luxury apartment near the Imperial Forum;255778934;Luisa;I Centro Storico;Entire home/apt;95;4.0;5;06/12/2021;2.38;1.0;69.0;5
18657;40601517;La Maisonnette Tritone Trevi Apartment Rome;314610275;Livia Mania;I Centro Storico;Entire home/apt;112;1.0;61;02/12/2021;2.55;1.0;245.0;36
18658;40603268;Roma S. Giovanni, 2 minuti a piedi da metro A;290676706;Renato;VII San Giovanni/Cinecittà;Entire home/apt;45;2.0;37;06/12/2021;2.13;1.0;67.0;24
18660;40608897;Cappellari Suite 1;65376253;G&J;I Centro Storico;Entire home/apt;75;2.0;15;05/11/2021;0.64;7.0;43.0;9
18661;40610302;Mimi & Lulu;314692777;Ladislav;I Centro Storico;Entire home/apt;73;2.0;31;15/10/2021;1.27;1.0;55.0;16
18662;40610442;ChromaticPigneto Apartment, 4 people, Wi-fi, Metro C and tram to the center;281908319;Jessica;V Prenestino/Centocelle;Entire home/apt;66;3.0;28;08/12/2021;1.27;5.0;348.0;24
18663;40610646;Cappellari Suite 2;65376253;G&J;I Centro Storico;Entire home/apt;80;2.0;21;01/01/2021;0.87;7.0;0.0;1
18664;40612060;Lovely Family Navona Apartment;1107433;Emiliano & Maria;I Centro Storico;Entire home/apt;98;1.0;6;18/11/2021;0.25;56.0;327.0;5
18666;40613651;Residence Rafael  Cassia;311705823;Raffaele;XV Cassia/Flaminia;Entire home/apt;60;2.0;1;28/12/2019;0.04;1.0;89.0;0
18667;40614365;Casa Nicola;314721589;Necolae;II Parioli/Nomentano;Private room;25;5.0;2;03/03/2020;0.09;1.0;0.0;0
18670;40624357;Maison Roberta - S. Peter;55155461;Fabrizio & Roberta;XIII Aurelia;Entire home/apt;81;2.0;4;10/07/2021;0.17;11.0;361.0;1
18671;40624828;Room 6- Double;245552454;Juno Pantheon&;I Centro Storico;Private room;80;1.0;2;10/10/2021;0.88;7.0;13.0;2
18672;40625056;Baldassini - Room 7;245552454;Juno Pantheon&;I Centro Storico;Private room;78;1.0;1;14/11/2021;1;7.0;12.0;1
18673;40625359;Charming Vintage Apartment - 3 Bedroom;314955442;Luca;I Centro Storico;Entire home/apt;94;2.0;49;14/11/2021;2.01;3.0;199.0;13
18674;40625625;3 bedrooms, Sauna and Jacuzzi in Campo de'Fiori.;5546610;Antonio;I Centro Storico;Entire home/apt;281;3.0;13;28/11/2021;0.57;4.0;69.0;7
18675;40626135;Maria Maggiore;46544708;Federico;I Centro Storico;Entire home/apt;120;1.0;14;28/10/2020;0.59;3.0;0.0;0
18676;40626382;Elegant house at Vatican Museums;314956917;Sandro;I Centro Storico;Entire home/apt;71;2.0;35;08/12/2021;5.05;1.0;207.0;35
18677;40626555;Deluxe Suite;314965290;Abdulfata;I Centro Storico;Private room;40;1.0;2;17/02/2020;0.09;3.0;0.0;0
18678;40629656;Grotte&Grottino - 2 apartments in Campo dè Fiori;5878966;Giulio;I Centro Storico;Entire home/apt;231;2.0;6;23/09/2021;0.26;5.0;333.0;3
18679;40629966;Cappellari Suite 3;65376253;G&J;I Centro Storico;Entire home/apt;76;2.0;56;14/11/2021;2.39;7.0;69.0;32
18682;40634074;Casa di Josy - Wi-fi, A/C;64643767;Emanuele;I Centro Storico;Entire home/apt;99;2.0;4;25/09/2021;0.17;3.0;340.0;2
18684;40634794;Private room & private bathroom !10mins@ Termini;20968125;Patrizio;I Centro Storico;Private room;37;1.0;13;28/10/2021;0.54;20.0;216.0;6
18685;40635306;iFlat |  Colosseum New Charming Apartment;23532561;IFlat;I Centro Storico;Entire home/apt;61;2.0;15;30/11/2021;0.66;175.0;186.0;11
18686;40637531;Royal room;315071376;Yusif;IV Tiburtina;Private room;200;1.0;5;08/05/2020;0.25;1.0;0.0;0
18687;40639439;♡♡♡ Norma ♡♡♡;63470905;Paolo;I Centro Storico;Entire home/apt;203;3.0;11;26/11/2021;0.50;1.0;189.0;10
18688;40644953;Near Underground Station;315176717;Danny;VII San Giovanni/Cinecittà;Entire home/apt;79;1.0;5;24/04/2020;0.21;1.0;342.0;0
18690;40650693;Deliziosa Doppia Termini con Balcone Roma Centro;280641664;Serena;I Centro Storico;Private room;44;2.0;57;02/12/2021;2.53;3.0;362.0;37
18691;40651107;Alloggio turistico San Clemente;315267590;Vincenzo;I Centro Storico;Entire home/apt;79;3.0;37;06/12/2021;1.57;1.0;164.0;26
18693;40657647;SANTAGNESE 2 stanza privata c/bagno, WIFI;313051795;Giancarlo;II Parioli/Nomentano;Private room;55;1.0;1;08/03/2020;0.05;2.0;332.0;0
18695;40663521;SANTAGNESE 3 stanza privata in app.to nuovo, WIFI;313051795;Giancarlo;II Parioli/Nomentano;Private room;40;2.0;1;01/01/2020;0.04;2.0;332.0;0
18696;40669948;Luxury Apartment very close to Colosseo&RomanForum;315521643;Valerio;I Centro Storico;Entire home/apt;98;2.0;35;03/12/2021;1.48;2.0;170.0;23
18697;40674164;Leonardo Suite Pantheon;208442372;Maria;I Centro Storico;Entire home/apt;155;1.0;14;22/11/2021;0.90;2.0;326.0;12
18698;40674462;B&B The Good Place: Single Room with bathroom;295892299;Marco;VII San Giovanni/Cinecittà;Private room;34;1.0;6;28/09/2021;0.25;2.0;283.0;3
18699;40674840;St.Peter/Vatican NEW Spacious 3Bedrooms Apartment;70994038;Camilla;XIII Aurelia;Entire home/apt;100;2.0;3;06/11/2021;0.13;4.0;205.0;1
18700;40676168;Roma Termini Ensuite 1;299078267;Shane;I Centro Storico;Private room;46;1.0;105;21/11/2021;4.30;4.0;352.0;47
18701;40676282;Campo de' Fiori 34 - Family room;34117186;Andrea;I Centro Storico;Private room;295;1.0;1;04/01/2020;0.04;7.0;272.0;0
18705;40678890;Cencelli roma;128183464;Federica;V Prenestino/Centocelle;Entire home/apt;105;1.0;1;18/12/2019;0.04;1.0;179.0;0
18706;40686588;Il Girasole Rome;314462483;Nicolas Agustin;I Centro Storico;Entire home/apt;50;6.0;2;18/12/2019;0.08;1.0;0.0;0
18707;40686810;Double room - Residenza Frattina;313005172;Residenza;I Centro Storico;Private room;90;1.0;1;12/01/2020;0.04;5.0;0.0;0
18708;40686882;Roma Termini Ensuite 2;299078267;Shane;I Centro Storico;Private room;46;1.0;43;23/11/2021;1.86;4.0;353.0;20
18709;40687274;Roma Termini Ensuite 3;299078267;Shane;I Centro Storico;Private room;46;1.0;87;17/11/2021;3.68;4.0;355.0;35
18712;40687927;Roma Termini Ensuite 4;299078267;Shane;I Centro Storico;Private room;48;1.0;57;21/11/2021;2.48;4.0;360.0;27
18713;40688371;Bibbi's House - Stanza Bamboo;21474710;Carlo;II Parioli/Nomentano;Private room;48;1.0;4;05/10/2021;0.17;4.0;245.0;1
18715;40691131;RestivHome : Two-room apartment close to Vatican;316046055;Nicoló;I Centro Storico;Entire home/apt;62;2.0;14;14/11/2021;0.59;1.0;186.0;10
18716;40692745;Giulia's holidays;179725419;Rocco;I Centro Storico;Entire home/apt;95;2.0;28;22/11/2021;1.18;2.0;225.0;10
18717;40695285;Cappellari Suite 4;65376253;G&J;I Centro Storico;Entire home/apt;79;2.0;47;01/12/2021;1.99;7.0;62.0;25
18719;40696339;Central new room;160324651;Giovanni;I Centro Storico;Entire home/apt;120;3.0;1;04/01/2020;0.04;1.0;361.0;0
18722;40697738;Cappellari Suite 5;65376253;G&J;I Centro Storico;Entire home/apt;84;2.0;50;23/11/2021;2.13;7.0;54.0;31
18724;40698174;Termini Deluxe double room #4;304827901;Monica;I Centro Storico;Private room;65;1.0;2;22/09/2021;0.13;5.0;162.0;1
18726;40699157;Larry Love;7392775;Marina;I Centro Storico;Entire home/apt;81;2.0;84;06/12/2021;3.65;5.0;274.0;41
18727;40699198;Piazza Navona - Boutique Apartment for 3;73484657;Roman Holidays And...;I Centro Storico;Entire home/apt;173;2.0;6;14/09/2021;0.26;19.0;334.0;1
18728;40699498;Termini Deluxe twin room #3;304827901;Monica;I Centro Storico;Private room;58;1.0;2;16/08/2020;0.09;5.0;136.0;0
18730;40703504;Frank Home&%&147/2;162426274;Frank;I Centro Storico;Private room;28;3.0;53;17/11/2021;2.22;5.0;38.0;31
18731;40704239;Frank Rooms&%&147/1;162426274;Frank;I Centro Storico;Private room;38;3.0;53;24/11/2021;2.25;5.0;191.0;23
18732;40713582;Guesthouse sezar(double room share bathroom);133569379;Sergio;I Centro Storico;Private room;45;2.0;4;28/07/2021;0.17;7.0;193.0;1
18733;40717094;Condottieri al Pigneto delizioso appartamento;316057509;Stefano;V Prenestino/Centocelle;Entire home/apt;60;1.0;9;19/11/2021;0.40;1.0;344.0;6
18734;40717958;Boutique Apartment;307517579;Itrinus;I Centro Storico;Entire home/apt;119;1.0;29;26/11/2021;1.19;2.0;321.0;13
18735;40718855;Romantic apartment in historic Trastevere;168696526;Alessandro;I Centro Storico;Entire home/apt;90;2.0;7;04/12/2021;0.30;1.0;142.0;3
18736;40718895;Parlamento Guest House;311804750;Federico;I Centro Storico;Entire home/apt;300;2.0;1;05/01/2020;0.04;4.0;0.0;0
18738;40720795;Zona Tranquilla a 20min dal centro di Roma;316086898;Francesca;X Ostia/Acilia;Private room;30;1.0;1;01/11/2021;0.77;1.0;155.0;1
18739;40721141;Compagnia in Trastevere;201977235;Maria Lia;I Centro Storico;Entire home/apt;39;1.0;23;23/05/2021;0.98;1.0;1.0;7
18740;40721794;Da Fede;295151252;Federico;I Centro Storico;Private room;79;1.0;1;28/06/2021;0.18;1.0;178.0;1
18741;40725356;La Piccionaia, the best next stop in Roma;55956166;Claudia;XI Arvalia/Portuense;Private room;33;2.0;17;28/11/2021;0.71;1.0;54.0;13
18742;40728744;iFlat | Pigneto Design Apartment;23532561;IFlat;V Prenestino/Centocelle;Entire home/apt;74;2.0;20;01/12/2021;0.91;175.0;191.0;17
18743;40733023;Mirandola30;316233352;Emanuele;VII San Giovanni/Cinecittà;Entire home/apt;50;3.0;2;08/08/2021;0.09;1.0;238.0;1
18744;40739188;La Suite al Vaticano, mini-spa and private terrace;316035461;Andrea Luca;I Centro Storico;Entire home/apt;90;2.0;53;27/11/2021;2.24;1.0;312.0;22
18746;40747415;Spanish Steps amazing apartment with terrace;13766340;Andreas;I Centro Storico;Entire home/apt;78;3.0;71;05/12/2021;2.95;34.0;66.0;35
18747;40750041;ROMANTICO APPARTAMENTOROMAAPPARTAMENTOROMAs.PiETRO;316437255;Anna;I Centro Storico;Entire home/apt;100;1.0;1;02/01/2020;0.04;1.0;0.0;0
18748;40750405;Deluxe Suite Welness;316437898;Giulia;I Centro Storico;Entire home/apt;104;1.0;14;05/12/2021;0.91;3.0;330.0;11
18749;40751305;Vatication B&B Luxury Double Room In Rome Vatican;316445437;Beata Anna;I Centro Storico;Private room;56;1.0;1;13/12/2019;0.04;2.0;330.0;0
18750;40752182;LA TERRAZZA PARCO DEGLI ACQUEDOTTI;316448104;Luciana;VII San Giovanni/Cinecittà;Entire home/apt;85;3.0;18;06/12/2021;0.76;1.0;291.0;15
18751;40752483;Piazza del Popolo Boutique Home;241404530;Diego;I Centro Storico;Entire home/apt;153;2.0;67;02/12/2021;2.82;1.0;343.0;41
18752;40753025;Easy Holidays - Spagnoli;233821212;Marcello;I Centro Storico;Entire home/apt;56;1.0;10;24/11/2021;0.42;11.0;56.0;5
18753;40755094;Bellissimo e caratteristico bilocale a Testaccio;28175363;Sara;I Centro Storico;Entire home/apt;50;3.0;1;03/01/2020;0.04;1.0;0.0;0
18754;40766423;Saint Caterina House - Campo de' Fiori;2315268;Alessandra;I Centro Storico;Entire home/apt;69;1.0;1;01/11/2021;0.77;18.0;349.0;1
18755;40766694;Brand new suite @ the Vatican;24215489;Chiara;I Centro Storico;Private room;69;1.0;3;14/11/2021;1.70;5.0;174.0;3
18756;40767155;NAVONA CENTRAL SUITES. HAMMAM ROOM;72860346;Rosa;I Centro Storico;Private room;167;1.0;2;09/09/2020;0.13;7.0;210.0;0
18757;40767340;Stelletta al Pantheon;316692703;Alessandro & Eleonora;I Centro Storico;Entire home/apt;300;2.0;1;30/12/2019;0.04;1.0;0.0;0
18759;40768557;AVE ROMA;316702088;Federica;II Parioli/Nomentano;Entire home/apt;100;2.0;1;04/01/2020;0.04;1.0;57.0;0
